5600
2400
8800
1600
3200
8000
2400
2400
1200
2000
1600
4000
1600
3200
2400
2400
3200
3200
2800
2400
2800
3200
2800
4400
3200
3200
4400
4000
2800
3200
3200
2400
1200
3600
1600
2000
2800
2000
1600
3200
4000
2000
4400
4800
2800
1600
3200
3200
4000
3200
2400
5600
2800
3200
4000
1600
3200
4800
3200
2800
4400
3600
3200
2000
4800
2400
2800
3200
3600
2800
4000
2000
1600
3200
4400
3200
4000
3200
2400
3200
5600
4000
3200
6000
2400
3200
1200
2000
4000
4800
4000
4000
4000
4000
2000
2400
2800
3200
5600
1200
4800
4000
4000
2400
2800
2000
2000
1600
2800
2400
4800
2000
4800
2000
2800
4400
4400
3200
2000
3200
3200
2000
2000
1200
1600
800
1200
1600
2000
1200
2400
1200
1600
1600
1200
1200
1200
2000
1600
2400
2800
4000
3200
2000
3200
2400
3200
1200
2000
2000
2000
3200
2400
3600
3200
3200
1600
4000
1600
4000
2800
2000
2800
4000
6000
5200
