926
758
868
823
867
572
516
550
563
496
826
421
671
517
742
1069
566
765
792
780
857
769
819
998
829
523
901
593
946
638
367
883
659
801
500
816
816
865
700
812
800
1145
1092
711
673
799
789
893
644
976
589
742
718
902
799
441
635
840
910
717
777
753
657
751
758
428
400
645
781
568
812
652
610
476
651
733
464
805
865
845
489
689
596
665
655
801
780
476
646
716
829
843
845
777
736
474
744
711
762
351
395
523
628
613
1000
359
531
268
845
486
457
703
420
869
597
829
731
479
497
933
512
746
127
861
870
724
866
857
798
709
700
684
745
993
611
750
851
850
362
870
1047
777
652
727
988
632
702
901
666
480
659
712
1080
614
431
1251
827
521
113
510
720
911
784
843
756
220
575
523
859
622
1087
878
420
500
413
514
515
641
438
905
890
792
780
507
818
1019
845
704
1170
928
529
500
635
1056
921
632
576
422
1248
362
606
476
466
479
767
570
405
593
496
473
347
409
581
509
378
359
561
532
509
477
509
754
512
693
373
610
779
877
581
720
350
512
353
942
1031
371
557
245
268
278
634
443
